peak_id,Chr,Start,End
Tb927.6.210,Tb927_06_v5.1,90143,99861
Tb927.6.220,Tb927_06_v5.1,108073,114374
Tb927.6.230,Tb927_06_v5.1,114818,115466
Tb927.6.240,Tb927_06_v5.1,115602,117827
Tb927.6.250,Tb927_06_v5.1,118167,118389
Tb927.6.260,Tb927_06_v5.1,118750,120671
Tb927.6.270,Tb927_06_v5.1,121348,124979
Tb927.6.280,Tb927_06_v5.1,125445,129864
Tb927.6.290,Tb927_06_v5.1,132734,136359
Tb927.6.300,Tb927_06_v5.1,137384,141251
Tb927.6.310,Tb927_06_v5.1,150933,155706
Tb927.6.320,Tb927_06_v5.1,155812,160111
Tb927.6.330,Tb927_06_v5.1,162302,167074
Tb927.6.340,Tb927_06_v5.1,167180,174252
Tb927.6.350,Tb927_06_v5.1,173051,175414
Tb927.6.360,Tb927_06_v5.1,175684,179190
Tb927.6.370,Tb927_06_v5.1,179706,180681
Tb927.6.380,Tb927_06_v5.1,180973,182172
Tb927.6.390,Tb927_06_v5.1,182312,188780
Tb927.6.400,Tb927_06_v5.1,190560,195497
Tb927.6.410,Tb927_06_v5.1,195636,198261
Tb927.6.430,Tb927_06_v5.1,198954,206077
Tb927.6.440,Tb927_06_v5.1,206204,207458
Tb927.6.450,Tb927_06_v5.1,210977,211690
Tb927.6.460,Tb927_06_v5.1,211828,213133
Tb927.6.470,Tb927_06_v5.1,213239,218293
Tb927.6.480,Tb927_06_v5.1,218396,219097
Tb927.6.490,Tb927_06_v5.1,219235,220540
Tb927.6.500,Tb927_06_v5.1,220646,225702
Tb927.6.510,Tb927_06_v5.1,225805,226480
Tb927.6.520,Tb927_06_v5.1,227083,227802
Tb927.6.530,Tb927_06_v5.1,227940,229176
Tb927.6.540,Tb927_06_v5.1,229282,230660
Tb927.6.550,Tb927_06_v5.1,230920,237867
Tb927.6.560,Tb927_06_v5.1,238071,239178
Tb927.6.570,Tb927_06_v5.1,239300,239850
Tb927.6.580,Tb927_06_v5.1,239987,242327
Tb927.6.590,Tb927_06_v5.1,242643,243311
Tb927.6.600,Tb927_06_v5.1,243280,246923
Tb927.6.610,Tb927_06_v5.1,247637,249411
Tb927.6.620,Tb927_06_v5.1,249987,258560
Tb927.6.630,Tb927_06_v5.1,259369,261573
Tb927.6.640,Tb927_06_v5.1,261869,272494
Tb927.6.650,Tb927_06_v5.1,271741,278394
Tb927.6.660,Tb927_06_v5.1,279232,281196
Tb927.6.670,Tb927_06_v5.1,281897,283065
Tb927.6.680,Tb927_06_v5.1,283274,284628
Tb927.6.690,Tb927_06_v5.1,284568,292804
Tb927.6.700,Tb927_06_v5.1,293037,296695
Tb927.6.710,Tb927_06_v5.1,297087,297832
Tb927.6.720,Tb927_06_v5.1,298194,298823
Tb927.6.730,Tb927_06_v5.1,299045,301447
Tb927.6.740,Tb927_06_v5.1,303442,307260
Tb927.6.750,Tb927_06_v5.1,307368,310089
Tb927.6.760,Tb927_06_v5.1,316053,319829
Tb927.6.770,Tb927_06_v5.1,320812,324588
Tb927.6.780,Tb927_06_v5.1,325566,330211
Tb927.6.790,Tb927_06_v5.1,330320,334096
Tb927.6.800,Tb927_06_v5.1,335079,338864
Tb927.6.810,Tb927_06_v5.1,339531,342342
Tb927.6.815,Tb927_06_v5.1,343529,343904
Tb927.6.820,Tb927_06_v5.1,347688,354274
Tb927.6.830,Tb927_06_v5.1,353988,356165
Tb927.6.840,Tb927_06_v5.1,357613,359132
Tb927.6.850,Tb927_06_v5.1,359008,363116
Tb927.6.860,Tb927_06_v5.1,365320,369990
Tb927.6.870,Tb927_06_v5.1,370126,376910
Tb927.6.880,Tb927_06_v5.1,377164,379026
Tb927.6.890,Tb927_06_v5.1,379751,384581
Tb927.6.900,Tb927_06_v5.1,384714,387783
Tb927.6.910,Tb927_06_v5.1,388040,389707
Tb06.3A7.270,Tb927_06_v5.1,389985,393393
Tb927.6.920,Tb927_06_v5.1,393403,396388
Tb927.6.930,Tb927_06_v5.1,396518,398483
Tb927.6.940,Tb927_06_v5.1,400173,401334
Tb927.6.950,Tb927_06_v5.1,402053,404442
Tb927.6.960,Tb927_06_v5.1,404523,406187
Tb927.6.970,Tb927_06_v5.1,406310,407951
Tb927.6.980,Tb927_06_v5.1,408083,409715
Tb927.6.990,Tb927_06_v5.1,409833,411476
Tb927.6.1000,Tb927_06_v5.1,411756,413237
Tb927.6.1010,Tb927_06_v5.1,413617,415001
Tb927.6.1020,Tb927_06_v5.1,415133,416765
Tb927.6.1030,Tb927_06_v5.1,416888,418526
Tb927.6.1040,Tb927_06_v5.1,418906,420287
Tb927.6.1050,Tb927_06_v5.1,420667,422048
Tb927.6.1060,Tb927_06_v5.1,422171,423809
Tb927.6.1070,Tb927_06_v5.1,423941,427558
Tb927.6.1080,Tb927_06_v5.1,428070,429346
Tb927.6.1090,Tb927_06_v5.1,429824,431561
Tb927.6.1100,Tb927_06_v5.1,431690,434475
Tb927.6.1110,Tb927_06_v5.1,435315,438925
Tb927.6.1120,Tb927_06_v5.1,439022,441763
Tb927.6.1130,Tb927_06_v5.1,442123,443540
Tb927.6.1140,Tb927_06_v5.1,443643,446105
Tb927.6.1150,Tb927_06_v5.1,446425,447515
Tb927.6.1160,Tb927_06_v5.1,447836,450136
Tb927.6.1170,Tb927_06_v5.1,450346,451958
Tb927.6.1180,Tb927_06_v5.1,452527,456801
Tb927.6.1190,Tb927_06_v5.1,456957,459555
Tb927.6.1200,Tb927_06_v5.1,459886,461318
Tb927.6.1210,Tb927_06_v5.1,461433,462569
Tb927.6.1220,Tb927_06_v5.1,462702,465245
Tb927.6.1230,Tb927_06_v5.1,465383,467108
Tb927.6.1240,Tb927_06_v5.1,467295,467643
Tb927.6.1250,Tb927_06_v5.1,467932,469453
Tb927.6.1260,Tb927_06_v5.1,469589,470618
Tb927.6.1270,Tb927_06_v5.1,470735,471502
Tb927.6.1280,Tb927_06_v5.1,471787,472712
Tb927.6.1290,Tb927_06_v5.1,472842,475673
Tb06.3A7.960,Tb927_06_v5.1,484267,485499
Tb927.6.1300,Tb927_06_v5.1,485475,487133
Tb927.6.1310,Tb927_06_v5.1,487652,488718
Tb927.6.1320,Tb927_06_v5.1,490368,491060
Tb927.6.1330,Tb927_06_v5.1,491581,493931
Tb927.6.1340,Tb927_06_v5.1,493335,494945
Tb927.6.1350,Tb927_06_v5.1,495466,497774
Tb927.6.1360,Tb927_06_v5.1,498097,498791
Tb927.6.1370,Tb927_06_v5.1,499316,501667
Tb927.6.1380,Tb927_06_v5.1,501470,502679
Tb927.6.1390,Tb927_06_v5.1,503202,505553
Tb927.6.1400,Tb927_06_v5.1,505356,506724
Tb927.6.1410,Tb927_06_v5.1,506898,507795
Tb927.6.1420,Tb927_06_v5.1,507913,508636
Tb927.6.1430,Tb927_06_v5.1,509158,511523
Tb927.6.1440,Tb927_06_v5.1,511791,512654
Tb927.6.1450,Tb927_06_v5.1,512757,513962
Tb927.6.1460,Tb927_06_v5.1,514337,515821
Tb927.6.1460,Tb927_06_v5.1,514337,516785
Tb927.6.1470,Tb927_06_v5.1,516577,518029
Tb927.6.1480,Tb927_06_v5.1,517896,522861
Tb927.6.1490,Tb927_06_v5.1,522990,524434
Tb927.6.1490,Tb927_06_v5.1,522990,524632
Tb927.6.1500,Tb927_06_v5.1,525228,527271
Tb927.6.1510,Tb927_06_v5.1,527404,530235
Tb927.6.1520,Tb927_06_v5.1,532413,533737
Tb927.6.1530,Tb927_06_v5.1,533654,535915
Tb927.6.1540,Tb927_06_v5.1,535845,538186
Tb927.6.1550,Tb927_06_v5.1,538313,540682
Tb927.6.1560,Tb927_06_v5.1,540907,543010
Tb927.6.1570,Tb927_06_v5.1,543496,544458
Tb927.6.1580,Tb927_06_v5.1,544745,546180
Tb927.6.1590,Tb927_06_v5.1,546484,548060
Tb927.6.1600,Tb927_06_v5.1,548341,549070
Tb927.6.1610,Tb927_06_v5.1,549217,550809
Tb927.6.1620,Tb927_06_v5.1,552235,553477
Tb927.6.1630,Tb927_06_v5.1,553855,555833
Tb927.6.1640,Tb927_06_v5.1,556534,557573
Tb927.6.1650,Tb927_06_v5.1,558176,559230
Tb6.NT.39,Tb927_06_v5.1,559372,560046
Tb927.6.1660,Tb927_06_v5.1,560624,562760
Tb927.6.1670,Tb927_06_v5.1,563438,567076
Tb927.6.1680,Tb927_06_v5.1,567710,569307
Tb927.6.1690,Tb927_06_v5.1,570112,571353
Tb927.6.1700,Tb927_06_v5.1,571498,572337
Tb927.6.1710,Tb927_06_v5.1,573053,574229
Tb927.6.1720,Tb927_06_v5.1,574343,576848
Tb927.6.1730,Tb927_06_v5.1,577315,581519
Tb927.6.1740,Tb927_06_v5.1,581943,583764
Tb927.6.1750,Tb927_06_v5.1,584160,586325
Tb927.6.1760,Tb927_06_v5.1,587617,589993
Tb927.6.1770,Tb927_06_v5.1,590161,592636
Tb6.NT.40,Tb927_06_v5.1,592727,593447
Tb927.6.1780,Tb927_06_v5.1,593810,596185
Tb927.6.1790,Tb927_06_v5.1,597139,602012
Tb927.6.1800,Tb927_06_v5.1,602261,603511
Tb927.6.1810,Tb927_06_v5.1,605393,606779
Tb927.6.1820,Tb927_06_v5.1,606946,607926
Tb927.6.1830,Tb927_06_v5.1,608228,609652
Tb927.6.1840,Tb927_06_v5.1,609899,611179
Tb927.6.1850,Tb927_06_v5.1,611326,613257
Tb927_06_v4.snoRNA.0033,Tb927_06_v5.1,613442,613531
Tb927_06_v4.snoRNA.0034,Tb927_06_v5.1,613598,613675
Tb927_06_v4.snoRNA.0018,Tb927_06_v5.1,613689,613757
Tb927_06_v4.snoRNA.0007,Tb927_06_v5.1,613787,613851
Tb927_06_v4.snoRNA.0012,Tb927_06_v5.1,614007,614079
Tb927_06_v4.snoRNA.0023,Tb927_06_v5.1,614179,614247
Tb927_06_v4.snoRNA.0005,Tb927_06_v5.1,614392,614485
Tb927_06_v4.snoRNA.0028,Tb927_06_v5.1,614515,614604
Tb927_06_v4.snoRNA.0035,Tb927_06_v5.1,614671,614748
Tb927_06_v4.snoRNA.0019,Tb927_06_v5.1,614762,614830
Tb927_06_v4.snoRNA.0008,Tb927_06_v5.1,614860,614924
Tb927_06_v4.snoRNA.0013,Tb927_06_v5.1,615080,615152
Tb927_06_v4.snoRNA.0027,Tb927_06_v5.1,615252,615320
Tb927_06_v4.snoRNA.0002,Tb927_06_v5.1,615465,615558
Tb927_06_v4.snoRNA.0029,Tb927_06_v5.1,615588,615677
Tb927_06_v4.snoRNA.0036,Tb927_06_v5.1,615744,615821
Tb927_06_v4.snoRNA.0020,Tb927_06_v5.1,615835,615903
Tb927_06_v4.snoRNA.0009,Tb927_06_v5.1,615933,615997
Tb927_06_v4.snoRNA.0014,Tb927_06_v5.1,616153,616225
Tb927_06_v4.snoRNA.0024,Tb927_06_v5.1,616325,616393
Tb927_06_v4.snoRNA.0003,Tb927_06_v5.1,616538,616631
Tb927_06_v4.snoRNA.0030,Tb927_06_v5.1,616661,616750
Tb927_06_v4.snoRNA.0037,Tb927_06_v5.1,616815,616892
Tb927_06_v4.snoRNA.0017,Tb927_06_v5.1,616906,616974
Tb927_06_v4.snoRNA.0010,Tb927_06_v5.1,617004,617068
Tb927_06_v4.snoRNA.0015,Tb927_06_v5.1,617224,617296
Tb927_06_v4.snoRNA.0025,Tb927_06_v5.1,617396,617464
Tb927_06_v4.snoRNA.0004,Tb927_06_v5.1,617609,617702
Tb927_06_v4.snoRNA.0031,Tb927_06_v5.1,617732,617821
Tb927_06_v4.snoRNA.0038,Tb927_06_v5.1,617886,617963
Tb927_06_v4.snoRNA.0021,Tb927_06_v5.1,617977,618045
Tb927_06_v4.snoRNA.0011,Tb927_06_v5.1,618075,618139
Tb927_06_v4.snoRNA.0016,Tb927_06_v5.1,618295,618367
Tb927_06_v4.snoRNA.0026,Tb927_06_v5.1,618467,618535
Tb927_06_v4.snoRNA.0006,Tb927_06_v5.1,618681,618774
Tb927_06_v4.snoRNA.0032,Tb927_06_v5.1,618804,618893
Tb927_06_v4.snoRNA.0039,Tb927_06_v5.1,618960,619037
Tb927_06_v4.snoRNA.0022,Tb927_06_v5.1,619051,619119
Tb927.6.1860,Tb927_06_v5.1,619463,620401
Tb927.6.1870,Tb927_06_v5.1,621754,623578
Tb927.6.1880,Tb927_06_v5.1,623720,625681
Tb927.6.1890,Tb927_06_v5.1,625868,628227
Tb927.6.1900,Tb927_06_v5.1,628385,630163
Tb927.6.1910,Tb927_06_v5.1,630980,632952
Tb927.6.1920,Tb927_06_v5.1,633099,636397
Tb927.6.1930,Tb927_06_v5.1,637055,638281
Tb927.6.1940,Tb927_06_v5.1,638687,640700
Tb927.6.1950,Tb927_06_v5.1,640860,644209
Tb927.6.1960,Tb927_06_v5.1,644334,645893
Tb927.6.1970,Tb927_06_v5.1,646009,646849
Tb927.6.1980,Tb927_06_v5.1,647038,649786
Tb927.6.1990,Tb927_06_v5.1,650039,651150
Tb927.6.2000,Tb927_06_v5.1,651268,653107
Tb927.6.2010,Tb927_06_v5.1,653233,655615
Tb927.6.2020,Tb927_06_v5.1,655735,658396
Tb927.6.2030,Tb927_06_v5.1,658626,666330
Tb927.6.2040,Tb927_06_v5.1,667560,668969
Tb927.6.2050,Tb927_06_v5.1,669081,670360
Tb927.6.2060,Tb927_06_v5.1,670483,672171
Tb927.6.2070,Tb927_06_v5.1,673448,674087
Tb927.6.2080,Tb927_06_v5.1,674220,675897
Tb927.6.2090,Tb927_06_v5.1,676052,678751
Tb927.6.2100,Tb927_06_v5.1,678932,679262
Tb927.6.2110,Tb927_06_v5.1,679407,679717
Tb927.6.2120,Tb927_06_v5.1,679846,680717
Tb927.6.2130,Tb927_06_v5.1,680915,681489
Tb927.6.2140,Tb927_06_v5.1,682381,683878
Tb927.6.2150,Tb927_06_v5.1,684151,685809
Tb927.6.2160,Tb927_06_v5.1,690010,690916
Tb927.6.2170,Tb927_06_v5.1,691078,691880
Tb927.6.2180,Tb927_06_v5.1,693104,697319
Tb927.6.2180,Tb927_06_v5.1,695782,697319
Tb927.6.2190,Tb927_06_v5.1,697456,698334
Tb927.6.2200,Tb927_06_v5.1,698464,699483
Tb927.6.2210,Tb927_06_v5.1,699664,703193
Tb927.6.2220,Tb927_06_v5.1,703660,704337
Tb927.6.2230,Tb927_06_v5.1,704488,707232
Tb927.6.2240,Tb927_06_v5.1,707371,708649
Tb927.6.2250,Tb927_06_v5.1,708974,711850
Tb927.6.2260,Tb927_06_v5.1,711966,712872
Tb927.6.2270,Tb927_06_v5.1,712975,713865
Tb927.6.2280,Tb927_06_v5.1,714053,714785
Tb927.6.2290,Tb927_06_v5.1,714904,718205
Tb927.6.2300,Tb927_06_v5.1,718357,719647
Tb927.6.2310,Tb927_06_v5.1,719949,720698
Tb927.6.2320,Tb927_06_v5.1,720832,721738
Tb927.6.2330,Tb927_06_v5.1,721841,722636
Tb927.6.2340,Tb927_06_v5.1,722919,723457
Tb927.6.2350,Tb927_06_v5.1,723770,726604
Tb927.6.2360,Tb927_06_v5.1,727223,728454
Tb927.6.2370,Tb927_06_v5.1,729897,733691
Tb927.6.2380,Tb927_06_v5.1,733900,736188
Tb927.6.2390,Tb927_06_v5.1,736557,738343
Tb927.6.2400,Tb927_06_v5.1,739124,741341
Tb927.6.2410,Tb927_06_v5.1,741629,743183
Tb927.6.2420,Tb927_06_v5.1,743320,744435
Tb927.6.2430,Tb927_06_v5.1,744842,746379
Tb927.6.2440,Tb927_06_v5.1,746511,747707
Tb927.6.2450,Tb927_06_v5.1,747938,751142
Tb927.6.2460,Tb927_06_v5.1,751570,755403
Tb927.6.2470,Tb927_06_v5.1,755696,757347
Tb927.6.2480,Tb927_06_v5.1,757470,758663
Tb927.6.2490,Tb927_06_v5.1,758856,760365
Tb927.6.2500,Tb927_06_v5.1,761540,762461
Tb927.6.2510,Tb927_06_v5.1,762578,763867
Tb927.6.2520,Tb927_06_v5.1,764374,766991
Tb927.6.2530,Tb927_06_v5.1,767436,770265
Tb927.6.2540,Tb927_06_v5.1,770200,771492
Tb927.6.2550,Tb927_06_v5.1,771628,773933
Tb927.6.2560,Tb927_06_v5.1,781651,782712
Tb927.6.2570,Tb927_06_v5.1,783325,785022
Tb927.6.2580,Tb927_06_v5.1,785175,787107
Tb927.6.2590,Tb927_06_v5.1,787439,788675
Tb927.6.2600,Tb927_06_v5.1,788609,789282
Tb927.6.2610,Tb927_06_v5.1,789922,790580
Tb927.6.2620,Tb927_06_v5.1,790711,791264
Tb927.6.2630,Tb927_06_v5.1,791590,793438
Tb927.6.2640,Tb927_06_v5.1,793336,796706
Tb927.6.2650,Tb927_06_v5.1,798084,800404
Tb927.6.2660,Tb927_06_v5.1,800674,804050
Tb927.6.2670,Tb927_06_v5.1,804233,805197
Tb927.6.2680,Tb927_06_v5.1,805448,806074
Tb927_06_v4.snoRNA.0040,Tb927_06_v5.1,806684,806774
Tb927_06_v4.snoRNA.0041,Tb927_06_v5.1,806840,806911
Tb927_06_v4.snoRNA.0001,Tb927_06_v5.1,807370,807469
Tb927.6.2690,Tb927_06_v5.1,807628,809743
Tb927.6.2700,Tb927_06_v5.1,810933,812419
Tb927.6.2710,Tb927_06_v5.1,812156,815741
Tb927.6.2720,Tb927_06_v5.1,815855,817032
Tb927.6.2730,Tb927_06_v5.1,817346,823371
Tb927.6.2730,Tb927_06_v5.1,817605,823371
Tb927.6.2740,Tb927_06_v5.1,823486,824849
Tb927.6.2750,Tb927_06_v5.1,824990,825839
Tb927.6.2760,Tb927_06_v5.1,826172,830705
Tb927.6.2770,Tb927_06_v5.1,831248,834530
Tb927.6.2780,Tb927_06_v5.1,834907,835816
Tb927.6.2790,Tb927_06_v5.1,836236,838205
Tb927.6.2800,Tb927_06_v5.1,838339,842094
Tb927.6.2810,Tb927_06_v5.1,842454,844308
Tb927.6.2820,Tb927_06_v5.1,844427,846154
Tb927.6.2830,Tb927_06_v5.1,846276,848866
Tb927.6.2840,Tb927_06_v5.1,848993,850660
Tb927.6.2850,Tb927_06_v5.1,851184,853488
Tb927.6.2860,Tb927_06_v5.1,858695,861019
Tb927.6.2870,Tb927_06_v5.1,861189,862918
Tb927.6.2880,Tb927_06_v5.1,863287,867060
Tb927.6.2890,Tb927_06_v5.1,868300,870294
Tb927.6.2900,Tb927_06_v5.1,870415,872642
Tb927.6.2910,Tb927_06_v5.1,873400,874653
Tb927.6.2920,Tb927_06_v5.1,874854,877442
Tb927.6.2930,Tb927_06_v5.1,877547,879306
Tb927.6.2940,Tb927_06_v5.1,879792,880739
Tb927.6.2950,Tb927_06_v5.1,881146,882157
Tb927.6.2960,Tb927_06_v5.1,882871,885969
Tb927.6.2970,Tb927_06_v5.1,886132,887585
Tb927.6.2980,Tb927_06_v5.1,887718,891004
Tb927.6.2990,Tb927_06_v5.1,891195,892339
Tb927.6.3000,Tb927_06_v5.1,892488,895354
Tb927.6.3010,Tb927_06_v5.1,895743,897643
Tb927.6.3020,Tb927_06_v5.1,898846,899910
Tb927.6.3030,Tb927_06_v5.1,900233,902759
Tb927.6.3040,Tb927_06_v5.1,903161,904719
Tb927.6.3050,Tb927_06_v5.1,904842,906853
Tb927.6.3060,Tb927_06_v5.1,906974,907741
Tb927.6.3070,Tb927_06_v5.1,908064,909905
Tb927.6.3080,Tb927_06_v5.1,910438,911086
Tb927.6.3090,Tb927_06_v5.1,911610,917687
Tb927.6.3100,Tb927_06_v5.1,918116,919759
Tb927.6.3110,Tb927_06_v5.1,919887,921584
Tb927.6.3120,Tb927_06_v5.1,921685,922607
Tb927.6.3130,Tb927_06_v5.1,923895,925239
Tb927.6.3140,Tb927_06_v5.1,925714,927060
Tb927.6.3150,Tb927_06_v5.1,927298,941905
Tb927.6.3160,Tb927_06_v5.1,942063,944128
Tb927.6.3170,Tb927_06_v5.1,944294,946141
Tb927.6.3180,Tb927_06_v5.1,946314,949177
Tb927.6.3190,Tb927_06_v5.1,949331,951054
Tb927.6.3200,Tb927_06_v5.1,951417,951828
Tb927.6.3210,Tb927_06_v5.1,952216,952860
Tb927.6.3220,Tb927_06_v5.1,953004,956759
Tb927.6.3230,Tb927_06_v5.1,957159,958881
Tb927.6.3240,Tb927_06_v5.1,959192,961533
Tb927.6.3250,Tb927_06_v5.1,961647,962966
Tb927.6.3260,Tb927_06_v5.1,963064,964327
Tb927.6.3270,Tb927_06_v5.1,965156,966554
Tb927.6.3280,Tb927_06_v5.1,966694,972478
Tb927.6.3290,Tb927_06_v5.1,972623,973415
Tb927.6.3300,Tb927_06_v5.1,973555,975162
Tb927.6.3310,Tb927_06_v5.1,975349,978787
Tb927.6.3320,Tb927_06_v5.1,978944,979708
Tb927.6.3330,Tb927_06_v5.1,980247,981238
Tb927.6.3340,Tb927_06_v5.1,981420,982090
Tb927.6.3350,Tb927_06_v5.1,982335,984161
Tb927.6.3360,Tb927_06_v5.1,984311,984836
Tb927.6.3380,Tb927_06_v5.1,984963,992552
Tb927.6.3390,Tb927_06_v5.1,993001,995019
Tb927.6.3400,Tb927_06_v5.1,995714,1006996
Tb927.6.3410,Tb927_06_v5.1,1007197,1008531
Tb927.6.3420,Tb927_06_v5.1,1008769,1009920
Tb927.6.3430,Tb927_06_v5.1,1010172,1014077
Tb927.6.3440,Tb927_06_v5.1,1014416,1015564
Tb927.6.3450,Tb927_06_v5.1,1015697,1018412
Tb927.6.3460,Tb927_06_v5.1,1018664,1020412
Tb927.6.3470,Tb927_06_v5.1,1020571,1021902
Tb6.NT.65,Tb927_06_v5.1,1022011,1022272
Tb927.6.3480,Tb927_06_v5.1,1027973,1030208
Tb6.NT.66,Tb927_06_v5.1,1030415,1030705
Tb927.6.3490,Tb927_06_v5.1,1030846,1037637
Tb927.6.3500,Tb927_06_v5.1,1037561,1045182
Tb927.6.3510,Tb927_06_v5.1,1045383,1047324
Tb927.6.3520,Tb927_06_v5.1,1047813,1049833
Tb927.6.3530,Tb927_06_v5.1,1049989,1051642
Tb927.6.3540,Tb927_06_v5.1,1051767,1053517
Tb927.6.3550,Tb927_06_v5.1,1056158,1059506
Tb927.6.3550,Tb927_06_v5.1,1056158,1059955
Tb927.6.3560,Tb927_06_v5.1,1060080,1065483
Tb927.6.3570,Tb927_06_v5.1,1065766,1067983
Tb927.6.3580,Tb927_06_v5.1,1068105,1071121
Tb927.6.3590,Tb927_06_v5.1,1071263,1073481
Tb927.6.3590,Tb927_06_v5.1,1071263,1074706
Tb927.6.3600,Tb927_06_v5.1,1074917,1076518
Tb927.6.3610,Tb927_06_v5.1,1076742,1078058
Tb927.6.3620,Tb927_06_v5.1,1078166,1080760
Tb927.6.3620,Tb927_06_v5.1,1078166,1081321
Tb927.6.3630,Tb927_06_v5.1,1081857,1083509
Tb927.6.3640,Tb927_06_v5.1,1083598,1086574
Tb927.6.3650,Tb927_06_v5.1,1086782,1088434
Tb927.6.3660,Tb927_06_v5.1,1089106,1090019
Tb927.6.3670,Tb927_06_v5.1,1090476,1100362
Tb927.6.3680,Tb927_06_v5.1,1100705,1101506
Tb927.6.3690,Tb927_06_v5.1,1101623,1103254
Tb927.6.3700,Tb927_06_v5.1,1103411,1104219
Tb927.6.3710,Tb927_06_v5.1,1105137,1107905
Tb927.6.3720,Tb927_06_v5.1,1108498,1111291
Tb927.6.3730,Tb927_06_v5.1,1111417,1112514
Tb927.6.3740,Tb927_06_v5.1,1112858,1114923
Tb927.6.3750,Tb927_06_v5.1,1115024,1117483
Tb927.6.3755,Tb927_06_v5.1,1118273,1118371
Tb927.6.3760,Tb927_06_v5.1,1118484,1119975
Tb927.6.3770,Tb927_06_v5.1,1120062,1120891
Tb927.6.3780,Tb927_06_v5.1,1121009,1122853
Tb927.6.3790,Tb927_06_v5.1,1122958,1125528
Tb927.6.3800,Tb927_06_v5.1,1126373,1128439
Tb927.6.3810,Tb927_06_v5.1,1128948,1130342
Tb927.6.3810,Tb927_06_v5.1,1128948,1131008
Tb927.6.3820,Tb927_06_v5.1,1131362,1134144
Tb927.6.3830,Tb927_06_v5.1,1134633,1137042
Tb927.6.3840,Tb927_06_v5.1,1137303,1140054
Tb927.6.3850,Tb927_06_v5.1,1139913,1141785
Tb927.6.3860,Tb927_06_v5.1,1142185,1144347
Tb927.6.3870,Tb927_06_v5.1,1144534,1145722
Tb927.6.3880,Tb927_06_v5.1,1145874,1149726
Tb927.6.3890,Tb927_06_v5.1,1149969,1151822
Tb927.6.3900,Tb927_06_v5.1,1152744,1154686
Tb927.6.3910,Tb927_06_v5.1,1154824,1155544
Tb927.6.3920,Tb927_06_v5.1,1156030,1156574
Tb927.6.3930,Tb927_06_v5.1,1156679,1158344
Tb927.6.3940,Tb927_06_v5.1,1158461,1160098
Tb927.6.3950,Tb927_06_v5.1,1160246,1162621
Tb927.6.3960,Tb927_06_v5.1,1162289,1164831
Tb927.6.3970,Tb927_06_v5.1,1164980,1166247
Tb927.6.3980,Tb927_06_v5.1,1166941,1167874
Tb927.6.3990,Tb927_06_v5.1,1168432,1171740
Tb927.6.4000,Tb927_06_v5.1,1172479,1175206
Tb927.6.4010,Tb927_06_v5.1,1175379,1175871
Tb927.6.4020,Tb927_06_v5.1,1176351,1176891
Tb927.6.4030,Tb927_06_v5.1,1177047,1178316
Tb927.6.4040,Tb927_06_v5.1,1178690,1179454
Tb927.6.4050,Tb927_06_v5.1,1179891,1181271
Tb927.6.4060,Tb927_06_v5.1,1181427,1182438
Tb927.6.4070,Tb927_06_v5.1,1182579,1183587
Tb927.6.4080,Tb927_06_v5.1,1183726,1184603
Tb927.6.4090,Tb927_06_v5.1,1184759,1186958
Tb927.6.4100,Tb927_06_v5.1,1186901,1189864
Tb927.6.4120,Tb927_06_v5.1,1190035,1191753
Tb927.6.4130,Tb927_06_v5.1,1191866,1192834
Tb927.6.4140,Tb927_06_v5.1,1194374,1195354
Tb927.6.4150,Tb927_06_v5.1,1195229,1197110
Tb927.6.4160,Tb927_06_v5.1,1197217,1198399
Tb927.6.4160,Tb927_06_v5.1,1197217,1198438
Tb927.6.4170,Tb927_06_v5.1,1198659,1200591
Tb927.6.4180,Tb927_06_v5.1,1200860,1202011
Tb927.6.4190,Tb927_06_v5.1,1201950,1204258
Tb927.6.4200,Tb927_06_v5.1,1204439,1205998
Tb927.6.4210,Tb927_06_v5.1,1206153,1208503
Tb927.6.4220,Tb927_06_v5.1,1209783,1211131
Tb927.6.4230,Tb927_06_v5.1,1211387,1212963
Tb927.6.4240,Tb927_06_v5.1,1213055,1213761
Tb927.6.4240,Tb927_06_v5.1,1213055,1213854
Tb927.6.4250,Tb927_06_v5.1,1214156,1214893
Tb927.6.4260,Tb927_06_v5.1,1215012,1216543
Tb927.6.4270,Tb927_06_v5.1,1217302,1218029
Tb927.6.4280,Tb927_06_v5.1,1218181,1219681
Tb927.6.4290,Tb927_06_v5.1,1219814,1220674
Tb927.6.4300,Tb927_06_v5.1,1220704,1222283
Tb927.6.4310,Tb927_06_v5.1,1222396,1223255
Tb927.6.4320,Tb927_06_v5.1,1223572,1224962
Tb927.6.4330,Tb927_06_v5.1,1225088,1225788
Tb927.6.4340,Tb927_06_v5.1,1226293,1226679
Tb927.6.4350,Tb927_06_v5.1,1226979,1228141
Tb927.6.4360,Tb927_06_v5.1,1228276,1229284
Tb927.6.4370,Tb927_06_v5.1,1229842,1231389
Tb927.6.4380,Tb927_06_v5.1,1232007,1233642
Tb927.6.4390,Tb927_06_v5.1,1234637,1238222
Tb927.6.4400,Tb927_06_v5.1,1238350,1240259
Tb927.6.4410,Tb927_06_v5.1,1240463,1241970
Tb927.6.4420,Tb927_06_v5.1,1243220,1244378
Tb927.6.4430,Tb927_06_v5.1,1244501,1245883
Tb927.6.4440,Tb927_06_v5.1,1246124,1248137
